Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
1,Sabit Abdulai\9f9e1b9c,gh GHA,MF,Getafe,21,1999,0.7,1,0,0,2,1,0,1,1,0,0,0,0,5,1,1,50.0
2,Marcos Acuña\81442ecb,ar ARG,DF,Sevilla,28,1991,25.9,5,0,0,49,34,2,81,25,47,0,2,0,215,19,31,38.0
3,Bobby Adekanye\3ed84b2c,nl NED,FWMF,Cádiz,21,1999,0.4,0,0,0,1,0,0,2,0,0,0,0,0,4,0,0,
4,Martin Agirregabiria\355c883a,es ESP,DFMF,Alavés,24,1996,17.3,1,0,0,26,21,1,22,34,16,0,0,0,126,25,24,51.0
5,Joseph Aidoo\18abe173,gh GHA,DF,Celta Vigo,24,1995,14.3,3,0,0,14,13,1,1,16,17,0,0,0,153,49,42,53.8
6,Carlos Akapo\f2a68b97,gq EQG,DF,Cádiz,27,1993,9.6,3,1,1,8,5,0,16,13,13,0,0,0,80,17,6,73.9
7,Paul Akouokou\31f5b89b,ci CIV,MF,Betis,22,1997,4.2,5,1,1,13,3,0,2,6,8,0,0,0,37,8,8,50.0
8,Jony Álamo\788be7f9,es ESP,MF,Elche,18,2001,0.8,0,0,0,0,3,0,0,0,1,0,0,0,7,0,1,0.0
9,Jordi Alba\4601e194,es ESP,DF,Barcelona,31,1989,33.6,9,0,0,22,16,10,113,43,24,0,0,1,295,7,14,33.3
10,Raúl Albiol\4bd414c1,es ESP,DF,Villarreal,34,1985,34.6,7,0,0,16,18,1,3,23,21,0,1,0,306,65,47,58.0
11,Paco Alcácer\a7a9d95a,es ESP,FW,Villarreal,26,1993,17.2,0,0,0,7,11,18,6,7,4,0,0,0,43,9,47,16.1
12,Pedro Alcalá\ba71d071,es ESP,DF,Cádiz,31,1989,10.1,2,0,0,14,5,1,0,22,7,0,0,1,55,19,17,52.8
13,Rubén Alcaraz\036bba5f,es ESP,MF,Valladolid,29,1991,24.1,10,0,0,53,51,0,6,29,37,0,0,0,287,55,55,50.0
14,Iván Alejo\3d7e48ce,es ESP,MFFW,Cádiz,25,1995,9.2,5,0,0,30,27,5,46,2,15,0,0,0,59,16,9,64.0
15,Carles Aleñá\6c811eb7,es ESP,MFFW,Getafe,22,1998,15.2,1,0,0,21,31,0,24,7,10,0,0,0,118,13,37,26.0
16,Carles Aleñá\6c811eb7,es ESP,MF,Barcelona,22,1998,0.5,1,0,0,4,0,0,0,0,0,0,0,0,3,2,0,100.0
17,Alfon\1c772b46,es ESP,MF,Celta Vigo,21,1999,0.4,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,
18,Sergio Álvarez\88d91621,es ESP,MFDF,Eibar,28,1992,17.4,3,0,0,44,15,0,6,13,23,0,0,0,222,42,46,47.7
19,Yeray Álvarez\3ecc11d8,es ESP,DF,Athletic Club,25,1995,21.6,6,0,0,24,18,1,2,39,19,0,0,0,212,76,44,63.3
20,Emmanuel Amankwaa Akurugu\69c5633e,gh GHA,DF,Getafe,18,2001,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0
21,Jon Ander Garrido\c46736ab,es ESP,MF,Cádiz,30,1989,8.9,1,0,0,19,11,0,2,9,15,1,0,0,86,21,32,39.6
22,Ángel\b1e5bbec,es ESP,GK,Granada,18,2002,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
23,Miguel Ángel Rubio\56cafd0a,es ESP,DF,Valladolid,22,1998,1.5,0,0,0,2,1,1,0,0,1,0,0,0,18,10,7,58.8
24,José Ángel\3024e383,es ESP,DF,Eibar,30,1989,10.0,3,0,0,8,4,0,37,11,10,0,0,0,133,17,18,48.6
25,José Antonio Miranda\683788fd,gq EQG,MFDF,Getafe,22,1998,0.3,1,0,0,2,2,0,0,1,0,0,0,0,4,2,0,100.0
26,Aritz Arambarri\f28876e5,es ESP,DF,Real Sociedad,22,1998,0.3,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1,50.0
27,Mauro Arambarri\58afe001,uy URU,MF,Getafe,24,1995,33.1,11,0,0,74,78,1,50,54,56,0,0,0,340,55,60,47.8
28,Néstor Araujo\27a013f7,mx MEX,DF,Celta Vigo,28,1991,27.0,5,0,0,31,7,0,3,35,16,0,0,0,265,65,37,63.7
29,Ronald Araújo\2bef2bca,uy URU,DF,Barcelona,21,1999,16.8,3,0,0,14,20,2,0,15,22,1,1,0,149,54,16,77.1
30,Anaitz Arbilla\850c0a0d,es ESP,DF,Eibar,33,1987,31.2,8,0,0,36,14,0,30,56,30,0,2,0,444,82,57,59.0
31,Unai Arietaleanizbeaskoa\74d9a90b,es ESP,FWMF,Eibar,21,1999,0.5,1,0,0,3,1,2,0,0,0,0,0,0,1,0,2,0.0
32,Sergio Arribas\1e465e70,es ESP,FWDF,Real Madrid,18,2001,1.5,1,0,0,1,3,2,1,3,1,0,0,0,13,1,2,33.3
33,Sergio Asenjo\9f0ea33f,es ESP,GK,Villarreal,31,1989,36.0,2,0,0,1,2,0,0,0,0,0,1,0,146,0,0,
34,Marco Asensio\45af8a54,es ESP,FWMF,Real Madrid,24,1996,20.8,1,0,0,8,34,6,76,15,10,0,0,0,119,10,7,58.8
35,Iago Aspas\7dcf86f6,es ESP,FW,Celta Vigo,32,1987,31.8,9,0,0,28,64,14,39,17,6,0,1,0,155,20,56,26.3
36,Miguel Atienza\12eda7be,es ESP,MF,Eibar,21,1999,9.3,1,0,0,11,4,0,3,15,19,0,0,0,90,27,16,62.8
37,Ezequiel Ávila\253a06b9,ar ARG,MFFW,Osasuna,26,1994,2.2,0,0,0,4,5,2,2,1,2,0,0,0,13,3,8,27.3
38,Ramon Azeez\0cc474e7,ng NGA,MFDF,Granada,27,1992,1.1,0,0,0,1,1,0,1,0,3,0,0,0,12,4,1,80.0
39,Carlos Bacca\09a9e921,co COL,FW,Villarreal,33,1986,8.7,1,0,0,11,9,6,6,4,7,0,0,0,25,13,21,38.2
40,Édgar Badía\e4346678,es ESP,GK,Elche,28,1992,30.0,0,0,0,0,4,0,0,0,0,0,0,0,147,0,0,
41,Alex Baena\518f2234,es ESP,MF,Villarreal,19,2001,1.5,0,0,0,2,4,0,3,3,0,0,0,0,5,0,2,0.0
42,Miguel Baeza\a98f3cbf,es ESP,MFFW,Celta Vigo,20,2000,6.0,0,0,0,9,10,4,6,6,5,0,0,0,34,10,10,50.0
43,Mikel Balenziaga\1fe67e86,es ESP,DF,Athletic Club,32,1988,18.8,0,0,0,20,18,1,27,13,15,0,0,0,150,18,17,51.4
44,Barcia\0c717ae6,es ESP,DF,Granada,19,2000,1.0,1,0,0,2,1,0,1,1,0,1,0,0,14,4,0,100.0
45,Enis Bardhi\cac2537b,mk MKD,MFFW,Levante,25,1995,18.7,4,0,0,32,30,4,35,32,22,0,0,0,150,5,26,16.1
46,Kike Barja\aad53e64,es ESP,MFFW,Osasuna,23,1997,15.9,2,0,0,22,31,1,53,23,8,1,0,0,111,25,20,55.6
47,Marc Baró\74aa6ab7,es ESP,DF,Cádiz,20,1999,1.0,0,0,0,1,2,0,2,3,1,0,0,0,5,0,0,
48,Antonio Barragán\487d9b09,es ESP,DF,Elche,33,1987,24.8,8,0,0,37,28,2,35,30,14,1,1,0,149,30,22,57.7
49,Ander Barrenetxea\200e89e1,es ESP,MFFW,Real Sociedad,18,2001,14.5,7,0,0,43,24,4,28,12,20,0,0,0,102,6,29,17.1
50,Marc Bartra\b742cc0d,es ESP,DF,Betis,29,1991,18.8,3,0,0,33,17,2,4,24,10,0,4,0,178,53,32,62.4
51,Álvaro Bastida\42a028c5,es ESP,MF,Cádiz,16,2004,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
52,Rodrigo Battaglia\d637fc22,ar ARG,MF,Alavés,29,1991,27.7,10,1,0,45,33,1,6,18,32,0,0,0,259,45,24,65.2
53,Jon Bautista\debc6b55,es ESP,FWMF,Real Sociedad,25,1995,4.1,3,0,0,14,8,2,3,2,5,0,0,0,18,22,26,45.8
54,Fran Beltrán\ed5c5fa3,es ESP,MF,Celta Vigo,21,1999,15.5,3,0,0,21,11,0,4,17,21,0,0,0,151,8,24,25.0
55,Sergio Benito\608bcb88,es ESP,FW,Valladolid,21,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
56,Karim Benzema\70d74ece,fr FRA,FW,Real Madrid,32,1987,32.2,2,0,0,17,30,24,26,14,7,0,0,0,114,25,31,44.6
57,Yuri Berchiche\b6e50615,es ESP,DF,Athletic Club,30,1990,18.7,3,0,0,22,35,1,64,16,23,1,0,0,176,23,14,62.2
58,Álex Berenguer\dc1c2fce,es ESP,MFFW,Athletic Club,25,1995,25.3,4,0,0,48,52,18,63,24,31,1,0,0,154,25,35,41.7
59,Pedro Bigas\697295b1,es ESP,DF,Eibar,29,1990,17.0,1,0,0,23,7,0,6,16,12,0,2,0,223,61,25,70.9
60,Blanco\506daeac,es ESP,MFDF,Real Madrid,20,2000,2.4,0,0,0,8,3,0,3,2,3,0,0,0,30,1,5,16.7
61,Alejandro Blanco\c4dce677,es ESP,MF,Valencia,21,1998,6.4,1,0,0,7,8,2,6,6,3,0,0,0,41,2,8,20.0
62,Rubén Blanco\967f34d3,es ESP,GK,Celta Vigo,25,1995,18.2,0,1,0,1,2,0,0,0,0,0,0,0,88,0,0,
63,Alejandro Blesa\d2ed99b4,es ESP,MF,Levante,18,2002,0.1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,
64,Yann Bodiger\8c2c48a9,fr FRA,MF,Cádiz,25,1995,2.8,0,0,0,8,4,0,1,6,2,0,0,0,29,10,15,40.0
65,Yassine Bounou\f6798fc3,ma MAR,GK,Sevilla,29,1991,33.0,3,0,0,0,3,0,0,0,0,0,0,1,140,0,0,
66,Lucas Boyé\d49f3e6b,ar ARG,FW,Elche,24,1996,29.9,9,1,1,108,51,10,11,20,28,0,0,0,144,36,140,20.5
67,Martin Braithwaite\fd771f95,dk DEN,FW,Barcelona,29,1991,13.1,3,0,0,11,21,15,8,8,6,0,0,0,40,15,15,50.0
68,Darko Brašanac\4accb7e0,rs SRB,MF,Osasuna,28,1992,10.1,4,0,0,29,6,1,11,4,12,0,0,0,84,30,22,57.7
69,Álvaro Bravo\b3f97139,es ESP,MF,Granada,22,1998,0.2,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,66.7
70,Claudio Bravo\10072610,cl CHI,GK,Betis,37,1983,20.0,3,0,0,0,0,0,0,0,0,0,0,0,89,0,0,
71,Yan Brice Eteki\3d688b46,cm CMR,MF,Granada,22,1997,14.7,4,1,0,50,20,0,1,15,20,0,1,0,124,24,23,51.1
72,Juan Brunet\c960cfdb,ar ARG,MF,Granada,22,1998,0.3,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,50.0
73,Bryan\7b5ab7f2,es ESP,MFFW,Eibar,19,2001,25.2,6,0,0,28,55,12,110,15,17,0,0,0,183,13,48,21.3
74,Bryan\7b5ab7f2,es ESP,FW,Sevilla,19,2001,0.1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,50.0
75,Ante Budimir\8f3565b3,hr CRO,FW,Osasuna,29,1991,18.1,3,0,0,29,34,20,5,1,15,0,0,0,78,123,97,55.9
76,Esteban Burgos\40449bbd,ar ARG,DF,Eibar,28,1992,12.3,5,0,0,15,3,1,0,12,8,0,0,0,176,38,34,52.8
77,Burgui\45e304c8,es ESP,MF,Alavés,26,1993,0.2,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,100.0
78,Sergio Busquets\5ab0ea87,es ESP,MF,Barcelona,32,1988,28.0,9,0,0,55,72,0,3,39,40,0,0,0,296,42,38,52.5
79,Erick Cabaco\e7ab4179,uy URU,DF,Getafe,25,1995,14.7,9,0,0,31,22,1,3,12,17,0,0,0,140,52,19,73.2
80,Cala\fe05804b,es ESP,DF,Cádiz,30,1989,25.2,8,0,0,33,30,1,0,23,23,1,1,0,213,59,38,60.8
81,Jonathan Calleri\6922f806,ar ARG,FW,Osasuna,26,1993,17.2,4,0,0,48,44,16,14,5,6,0,0,0,73,86,91,48.6
82,Dani Calvo\dd672e1f,es ESP,DF,Elche,26,1994,19.8,3,0,0,20,16,2,1,19,13,0,1,0,113,47,39,54.7
83,José Campaña\61220da2,es ESP,MF,Levante,27,1993,8.3,0,0,0,7,14,1,16,8,8,0,0,0,76,6,8,42.9
84,Sergio Canales\a6de370d,es ESP,MFFW,Betis,29,1991,27.8,4,0,0,17,34,2,46,14,11,0,0,0,185,12,28,30.0
85,Álex Cantero\4aa253fd,es ESP,FW,Levante,20,2000,2.6,1,0,0,5,2,1,1,0,1,0,0,0,11,4,9,30.8
86,Ander Capa\37f1cf47,es ESP,DF,Athletic Club,28,1992,23.7,5,0,0,34,9,1,54,30,23,0,1,0,214,23,22,51.1
87,Étienne Capoue\5acc4a10,fr FRA,MF,Villarreal,32,1988,13.2,5,1,0,29,28,0,0,21,14,0,2,0,108,29,9,76.3
88,Isaac Carcelen\c4b888df,es ESP,DF,Cádiz,27,1993,28.7,3,0,0,20,57,0,36,50,44,0,3,0,275,33,31,51.6
89,Cárdenas\e1846dde,es ESP,GK,Levante,23,1997,8.0,1,0,0,0,0,0,0,0,0,0,0,0,45,0,0,
90,Marc Cardona\b92b456a,es ESP,FWMF,Osasuna,25,1995,0.6,0,0,0,3,1,1,1,0,0,0,0,0,7,0,2,0.0
91,Diego Carlos\b4a014b1,br BRA,DF,Sevilla,27,1993,31.0,11,1,1,50,21,0,3,26,20,0,2,1,241,62,45,57.9
92,Juan Carlos\82803509,es ESP,MFFW,Huesca,29,1991,3.2,0,0,0,14,11,0,2,3,3,0,0,0,24,5,5,50.0
93,Yannick Carrasco\de39485a,be BEL,DFMF,Atlético Madrid,26,1993,24.2,6,0,0,37,39,4,69,28,23,0,1,0,170,4,16,20.0
94,Sergio Carreira\8d6a9c93,es ESP,DF,Celta Vigo,19,2000,2.9,0,0,0,2,2,0,4,1,2,0,0,0,16,1,1,50.0
95,Guido Carrillo\8f898ba8,ar ARG,FW,Elche,29,1991,11.1,3,0,0,31,16,2,2,7,9,0,0,0,51,78,58,57.4
96,Dani Carvajal\4958bfb2,es ESP,DF,Real Madrid,28,1992,10.6,5,0,0,18,10,0,22,16,21,0,1,0,100,11,8,57.9
97,William Carvalho\dee86451,pt POR,MF,Betis,28,1992,13.6,6,1,1,21,17,0,2,8,19,0,0,0,119,35,22,61.4
98,Casemiro\4d224fe8,br BRA,MF,Real Madrid,28,1992,32.2,11,1,1,58,64,4,13,61,56,0,0,0,356,103,81,56.0
99,Sofian Chakla\37f04799,ma MAR,DF,Getafe,26,1993,10.0,5,0,0,13,14,0,0,13,7,0,3,1,104,39,18,68.4
100,Sofian Chakla\37f04799,ma MAR,DF,Villarreal,26,1993,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,100.0
101,Chema\7f203b54,es ESP,DFMF,Getafe,28,1992,6.2,3,1,0,15,3,0,0,7,4,0,0,0,66,10,15,40.0
102,Denis Cheryshev\0ac94a23,ru RUS,MF,Valencia,29,1990,12.2,3,0,0,29,14,3,32,7,17,0,0,0,72,15,21,41.7
103,Samuel Chukwueze\b8a642fc,ng NGA,MFFW,Villarreal,21,1999,15.2,0,0,0,14,33,16,37,7,9,1,0,0,89,13,15,46.4
104,Víctor Chust\ec1a731e,es ESP,DF,Real Madrid,20,2000,1.1,0,0,0,1,0,0,0,1,1,0,0,0,9,3,3,50.0
105,Cifu\90f83973,es ESP,DF,Elche,29,1990,5.0,1,0,0,8,6,0,9,3,6,0,0,0,52,8,7,53.3
106,Alberto Cifuentes\94084f83,es ESP,GK,Cádiz,41,1979,2.0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,
107,Jasper Cillessen\04ac8285,nl NED,GK,Valencia,31,1989,10.0,0,0,0,0,2,0,0,0,0,0,0,0,47,0,0,
108,Carlos Clerc\33a61a52,es ESP,DF,Levante,28,1992,30.9,5,0,0,42,38,4,85,35,47,1,0,0,271,48,27,64.0
109,Coke\6d8f8441,es ESP,DF,Levante,33,1987,9.3,1,0,0,13,9,0,9,15,11,0,1,0,71,13,21,38.2
110,Francis Coquelin\a6951bf8,fr FRA,MF,Villarreal,29,1991,8.2,4,0,0,18,19,0,3,17,9,0,0,0,93,15,9,62.5
111,Iñigo Córdoba\49ea92be,es ESP,FWMF,Athletic Club,23,1997,1.1,0,0,0,3,4,1,1,1,0,0,0,0,11,2,0,100.0
112,Iñigo Córdoba\49ea92be,es ESP,MF,Alavés,23,1997,2.4,0,0,0,7,5,2,6,4,5,0,0,0,20,5,6,45.5
113,Ángel Correa\01eb744d,ar ARG,FWMF,Atlético Madrid,25,1995,26.6,3,0,0,39,37,13,40,21,30,0,0,0,170,14,44,24.1
114,Rober Correa\46bd3a5b,es ESP,DF,Eibar,27,1992,12.6,3,0,0,10,20,1,31,24,17,1,0,0,158,46,25,64.8
115,Thierry Correia\c78b352d,pt POR,DF,Valencia,21,1999,23.7,6,1,1,37,47,2,48,36,34,0,0,0,188,32,29,52.5
116,Diego Costa\a190d597,es ESP,FW,Atlético Madrid,31,1988,2.3,1,0,0,8,3,5,2,0,0,1,0,0,3,9,15,37.5
117,Jaume Costa\808d48f3,es ESP,DFMF,Villarreal,32,1988,3.9,1,0,0,8,9,0,7,8,3,0,0,0,30,6,5,54.5
118,Thibaut Courtois\1840e36d,be BEL,GK,Real Madrid,28,1992,38.0,0,0,0,1,4,0,0,0,0,0,1,0,177,0,0,
119,Philippe Coutinho\0ef89a37,br BRA,MFFW,Barcelona,28,1992,7.3,0,0,0,9,14,1,10,4,6,0,0,0,39,3,9,25.0
120,Juan Cruz Armada\a56da3ba,es ESP,DF,Osasuna,28,1992,21.8,4,0,0,13,4,2,41,10,17,0,1,0,186,30,29,50.8
121,Sergio Cubero Ezcurra\d858d079,es ESP,MF,Eibar,20,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
122,Cucho\71b47ab9,co COL,FWMF,Getafe,21,1999,16.3,5,0,0,33,34,10,31,5,10,0,0,0,100,40,73,35.4
123,Marc Cucurella\1daec722,es ESP,MF,Getafe,22,1998,36.0,8,0,0,75,67,9,96,54,48,0,0,0,291,72,101,41.6
124,Patrick Cutrone\a4fe8cda,it ITA,FW,Valencia,22,1998,1.2,0,0,0,3,1,1,1,1,0,0,0,0,4,0,9,0.0
125,Moussa Dembélé\e7986081,fr FRA,FWMF,Atlético Madrid,24,1996,1.1,0,0,0,3,0,3,1,0,0,0,0,0,8,6,6,50.0
126,Ousmane Dembélé\b19db005,fr FRA,FWDF,Barcelona,23,1997,19.7,2,0,0,14,34,11,58,14,10,0,0,0,77,8,12,40.0
127,Sergiño Dest\5976f83e,us USA,DF,Barcelona,19,2000,21.2,1,0,0,18,15,3,39,17,19,0,0,0,147,5,11,31.3
128,Deyverson\2e5e846d,br BRA,FW,Alavés,29,1991,9.7,4,0,0,16,24,11,13,10,6,0,0,0,73,65,49,57.0
129,Abdoulay Diaby\23c5db70,ml MLI,MF,Getafe,29,1991,0.2,0,0,0,1,0,0,2,0,1,0,0,0,1,0,1,0.0
130,Mouctar Diakhaby\d2110326,fr FRA,DF,Valencia,23,1996,23.1,4,1,0,24,8,4,2,10,15,0,1,0,180,50,17,74.6
131,Víctor Díaz\3624ce4c,es ESP,DF,Granada,32,1988,9.2,3,0,0,13,1,0,22,16,16,0,1,0,91,16,14,53.3
132,Papakouli Diop\7329018e,sn SEN,MF,Eibar,34,1986,25.8,9,2,1,48,26,2,7,39,36,0,0,0,351,86,69,55.5
133,Djené\a4971d84,tg TOG,DF,Getafe,28,1991,32.7,8,2,1,34,40,1,7,55,36,1,2,0,357,71,44,61.7
134,Marko Dmitrović\ac295d9e,rs SRB,GK,Eibar,28,1992,34.7,0,0,0,0,5,0,0,0,1,0,0,0,198,0,0,
135,Jaume Doménech\c9cb972b,es ESP,GK,Valencia,29,1990,28.0,1,0,0,0,1,0,0,0,0,0,0,0,141,0,0,
136,Carlos Dominguez\3521abfe,es ESP,DF,Celta Vigo,19,2001,4.0,2,0,0,7,2,0,0,7,4,0,0,0,17,10,13,43.5
137,John Donald\5e95c000,es ESP,DFFW,Elche,19,2000,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
138,Cheick Doukouré\e208bcc8,ci CIV,MF,Levante,27,1992,1.1,1,0,0,9,3,1,0,2,4,0,0,0,10,1,1,50.0
139,Idrissa Doumbia\685857dc,ci CIV,MF,Huesca,22,1998,8.7,4,0,0,15,6,0,0,9,10,0,0,0,79,2,5,28.6
140,Domingos Duarte\93090f69,pt POR,DF,Granada,25,1995,26.3,5,1,0,20,22,0,2,31,19,0,1,0,264,55,34,61.8
141,Óscar Duarte\aa0ac32d,cr CRC,DF,Levante,31,1989,22.9,2,0,0,33,6,2,2,25,14,0,1,0,184,85,50,63.0
142,Rubén Duarte\1fe0492d,es ESP,DF,Alavés,24,1995,28.3,5,1,1,52,41,0,58,42,34,0,1,0,252,59,29,67.0
143,Unai Dufur\c261b5dd,es ESP,DF,Eibar,21,1999,0.7,0,0,0,1,0,0,0,0,2,0,0,0,6,1,1,50.0
144,Hugo Duro\37e103f8,es ESP,FW,Real Madrid,20,1999,0.6,0,0,0,1,1,0,1,0,0,0,0,0,1,1,5,16.7
145,Aritz Elustondo\f7dc2ae5,es ESP,DF,Real Sociedad,26,1994,20.9,5,0,0,23,29,1,7,8,17,0,1,1,209,59,42,58.4
146,Rodrigo Ely\fd47b4f2,br BRA,DF,Alavés,26,1993,5.2,1,0,0,8,3,0,0,2,3,0,0,0,50,16,2,88.9
147,Emerson\df8b52a5,br BRA,DF,Betis,21,1999,33.2,9,1,0,62,75,3,74,67,60,1,1,1,249,56,37,60.2
148,Youssef En-Nesyri\04e17fd5,ma MAR,FW,Sevilla,23,1997,25.7,2,0,0,26,36,25,17,8,17,1,0,0,99,101,80,55.8
149,Sergi Enrich\bb4b1242,es ESP,FW,Eibar,30,1990,15.6,1,0,0,31,20,8,7,11,15,1,0,0,85,92,100,47.9
150,Aarón Escandell\67669ce7,es ESP,GK,Granada,24,1995,5.0,1,0,0,1,0,0,0,0,0,0,0,0,27,0,0,
151,Dani Escriche\5a36f180,es ESP,FWMF,Huesca,22,1998,9.5,5,1,0,23,22,6,4,8,13,1,0,0,62,18,33,35.3
152,Sergio Escudero\b0616e3d,es ESP,DF,Sevilla,30,1989,6.3,3,0,0,8,8,1,13,7,8,0,0,0,43,12,6,66.7
153,Alfonso Espino\db001fa9,uy URU,DF,Cádiz,28,1992,28.9,6,0,0,34,22,3,61,46,58,0,0,0,249,38,43,46.9
154,Vicente Esquerdo\ced26057,es ESP,MF,Valencia,21,1999,2.6,1,0,0,4,1,0,2,5,6,0,0,0,18,2,3,40.0
155,Pervis Estupiñán\d38fdf53,ec ECU,DF,Villarreal,22,1998,13.0,1,0,0,29,24,6,61,29,24,1,1,0,132,11,15,42.3
156,Xabier Etxeita\4a895384,es ESP,DF,Getafe,32,1987,9.8,3,0,0,14,5,0,0,10,6,0,0,1,112,18,24,42.9
157,Edu Expósito\283c7121,es ESP,MF,Eibar,23,1996,27.3,4,0,0,38,39,0,36,32,27,0,0,0,332,36,42,46.2
158,Jokin Ezkieta\0f7dbaf6,es ESP,GK,Athletic Club,23,1996,1.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
159,Fali\72a84002,es ESP,DFMF,Cádiz,26,1993,29.3,11,0,0,26,26,0,13,24,21,0,1,0,181,44,33,57.1
160,Ansu Fati\0ba976e4,es ESP,FW,Barcelona,17,2002,4.8,1,0,0,5,11,2,5,1,3,2,0,0,20,2,4,33.3
161,Nabil Fekir\bece776f,fr FRA,MFFW,Betis,27,1993,29.1,5,1,0,83,120,13,56,12,36,3,0,0,156,21,74,22.1
162,Felipe\51a3c4c8,br BRA,DF,Atlético Madrid,31,1989,22.9,8,0,0,34,14,0,2,43,23,0,0,1,218,89,22,80.2
163,João Félix\8aafd64f,pt POR,FWMF,Atlético Madrid,20,1999,17.5,6,0,0,20,56,6,13,9,6,1,0,0,94,23,30,43.4
164,Aitor Fernández\a01c3d54,es ESP,GK,Levante,29,1991,29.0,0,0,0,0,1,0,0,0,0,0,0,0,148,0,1,0.0
165,Álex Fernández\aa677a35,es ESP,MF,Cádiz,27,1992,21.6,1,0,0,16,34,1,41,21,15,0,0,0,186,22,28,44.0
166,Álvaro Fernández\f127d782,es ESP,GK,Huesca,22,1998,22.0,0,0,0,1,3,0,0,0,0,0,0,0,108,0,0,
167,Andrés Fernández\307fcd26,es ESP,GK,Huesca,33,1986,16.0,0,0,0,0,4,0,0,0,0,0,0,0,86,0,0,
168,Augusto Fernández\78c40e94,ar ARG,MF,Cádiz,34,1986,4.1,1,0,0,8,4,0,0,11,6,0,0,0,42,2,5,28.6
169,Carlos Fernández\e08647d6,es ESP,FWMF,Real Sociedad,24,1996,4.3,5,0,0,18,15,0,2,3,1,0,1,0,24,14,19,42.4
170,Carlos Fernández\e08647d6,es ESP,FW,Sevilla,24,1996,1.6,0,0,0,2,9,0,2,1,0,0,0,0,9,5,6,45.5
171,Joaquín Fernández\b86a64b2,es ESP,DF,Valladolid,24,1996,23.0,8,0,0,32,13,3,1,33,18,1,1,0,197,65,46,58.6
172,Fernando\41f32541,br BRA,MF,Sevilla,33,1987,28.3,6,0,0,46,20,1,2,40,52,0,0,0,289,58,39,59.8
173,David Ferreiro\8970907e,es ESP,MFFW,Huesca,32,1988,28.1,5,0,0,61,50,15,112,18,14,0,0,0,199,12,26,31.6
174,Facundo Ferreyra\b39a793e,ar ARG,FW,Celta Vigo,29,1991,3.3,5,1,1,22,7,1,1,0,2,0,0,0,12,12,14,46.2
175,Fidel\eb82b6f1,es ESP,MFDF,Elche,30,1989,26.6,8,0,0,33,48,5,77,13,30,0,0,0,164,12,25,32.4
176,Junior Firpo\24f59bb2,es ESP,DF,Barcelona,23,1996,3.2,2,0,0,11,6,3,4,4,2,0,0,0,20,2,2,50.0
177,Kingsley Fobi\954c26c9,gh GHA,DF,Granada,21,1998,0.5,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,
178,Ramón Folch\dc56efc9,es ESP,MF,Elche,30,1989,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
179,José Fontán\1827a42d,es ESP,DF,Celta Vigo,20,2000,7.2,3,1,1,19,6,1,7,9,7,0,0,0,56,12,9,57.1
180,Dimitri Foulquier\45e17712,fr FRA,DF,Granada,27,1993,29.6,7,0,0,35,27,3,33,32,28,0,1,1,218,24,42,36.4
181,Juan Foyth\6c7762c3,ar ARG,DFMF,Villarreal,22,1998,13.0,6,0,0,22,18,0,2,19,26,0,1,0,129,35,22,61.4
182,Jorge de Frutos\38ce1150,es ESP,MFFW,Levante,23,1997,24.3,3,0,0,44,35,3,73,24,31,2,0,0,119,15,32,31.9
183,Ramiro Funes Mori\89cbc961,ar ARG,DF,Villarreal,29,1991,8.1,1,0,0,7,3,0,2,14,3,0,0,0,70,24,12,66.7
184,Javi Galán\a4b00319,es ESP,DF,Huesca,25,1994,34.1,5,0,0,65,113,5,104,28,74,0,0,0,283,19,35,35.2
185,Enric Gallego\82e9b89d,es ESP,FW,Osasuna,33,1986,9.0,2,0,0,34,11,4,8,1,6,0,0,0,47,82,67,55.0
186,Kévin Gameiro\42276181,fr FRA,FW,Valencia,33,1987,12.0,0,0,0,9,9,9,2,0,6,0,0,0,36,9,28,24.3
187,Aleix García\a10361d2,es ESP,MF,Eibar,23,1997,4.9,1,0,0,5,1,0,3,4,4,0,0,0,40,6,2,75.0
