Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
458,Matteo Politano\5e861944,it ITA,FW,Napoli,26,1993,21.2,3,0,0,17,52,0,45,21,14,0,0,0,106,6,19,24.0
459,Manolo Portanova\c8c0dccd,it ITA,FWMF,Juventus,20,2000,0.8,1,0,0,2,4,0,0,0,2,0,0,0,3,1,0,100.0
460,Manolo Portanova\c8c0dccd,it ITA,DFMF,Genoa,20,2000,0.7,0,0,0,3,6,0,0,2,1,0,0,0,6,0,6,0.0
461,Ivan Provedel\277da414,it ITA,GK,Spezia,26,1994,29.0,1,0,0,0,11,0,0,0,0,0,0,0,147,0,0,
462,Erick Pulgar\4611e028,cl CHI,MF,Fiorentina,26,1994,22.2,8,0,0,27,26,0,24,35,32,0,1,0,227,30,14,68.2
463,Ignacio Pussetto\62437b4f,ar ARG,FW,Udinese,24,1995,8.4,2,0,0,19,12,7,14,10,15,1,0,0,44,23,20,53.5
464,Fabio Quagliarella\ee4f2f3b,it ITA,FW,Sampdoria,37,1983,24.5,1,0,0,26,41,18,22,6,8,1,0,0,99,31,68,31.3
465,Simone Rabbi\3688af6c,it ITA,FW,Bologna,18,2001,0.4,0,0,0,3,2,1,0,0,1,0,0,0,1,0,2,0.0
466,Adrien Rabiot\8794e251,fr FRA,MF,Juventus,25,1995,25.7,7,1,1,49,31,0,14,31,45,0,2,0,217,40,23,63.5
467,Ivan Radovanović\023937a9,rs SRB,DFMF,Genoa,31,1988,24.8,6,0,0,31,30,0,2,33,22,0,2,0,207,58,37,61.1
468,Ionuț Radu\67f649be,ro ROU,GK,Inter,23,1997,1.5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,
469,Ștefan Radu\53de807a,ro ROU,DF,Lazio,33,1986,27.3,2,0,0,25,22,1,43,45,23,0,0,0,255,47,28,62.7
470,Rafael\dd06d56c,br BRA,GK,Spezia,38,1982,2.3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,
471,Antonio Raimondo\ce1a6c7e,it ITA,FW,Bologna,16,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
472,Gastón Ramírez\2c851997,uy URU,MFFW,Sampdoria,29,1990,10.8,5,0,0,36,38,3,19,7,15,0,0,0,70,29,37,43.9
473,Aaron Ramsey\ef619b0b,wls WAL,MF,Juventus,29,1990,12.1,2,0,0,28,21,3,19,6,16,1,0,0,73,7,16,30.4
474,Andrea Ranocchia\539230cf,it ITA,DF,Inter,32,1988,7.8,2,0,0,14,7,1,0,12,7,0,0,0,63,31,10,75.6
475,Giacomo Raspadori\6e058f06,it ITA,FWMF,Sassuolo,20,2000,13.7,1,0,0,7,25,4,11,3,2,4,0,0,35,1,9,10.0
476,Federico Ravaglia\6662d731,it ITA,GK,Bologna,20,1999,4.0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,0,
477,Ante Rebić\536cebe5,hr CRO,FW,Milan,26,1993,19.7,4,1,0,33,15,11,50,11,18,3,0,0,90,22,44,33.3
478,Arkadiusz Reca\6213fd82,pl POL,DF,Crotone,25,1995,25.7,7,0,0,42,30,5,84,51,21,4,0,0,202,33,36,47.8
479,Vasco Regini\339c6ed4,it ITA,DF,Sampdoria,29,1990,1.0,0,0,0,1,2,0,1,0,0,0,0,1,3,1,0,100.0
480,Pepe Reina\e358587b,es ESP,GK,Lazio,37,1982,29.0,1,0,0,0,3,0,0,0,0,0,0,0,109,0,0,
481,Bryan Reynolds\2306bf5c,us USA,DF,Roma,19,2001,3.1,0,0,0,6,4,0,5,5,3,0,0,0,13,3,4,42.9
482,Franck Ribéry\f61c7c4e,fr FRA,FW,Fiorentina,37,1983,23.9,6,1,0,39,85,7,25,8,20,1,0,0,144,5,29,14.7
483,Federico Ricci\524eb8c5,it ITA,FW,Sassuolo,26,1994,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
484,Giacomo Ricci\cfb38237,it ITA,DF,Parma,23,1996,0.7,0,0,0,0,0,0,1,1,1,0,0,0,4,1,2,33.3
485,Matteo Ricci\3cf7dc7e,it ITA,MF,Spezia,26,1994,24.8,5,0,0,35,34,0,10,30,32,0,0,0,274,21,16,56.8
486,Tomás Rincón\f1cfc209,ve VEN,MF,Torino,32,1988,31.6,10,1,1,92,53,0,17,30,47,0,0,0,295,45,41,52.3
487,Andrea Rispoli\39ee6cb6,it ITA,DF,Crotone,31,1988,7.2,4,0,0,10,5,1,21,4,5,0,0,0,53,6,6,50.0
488,Emmanuel Rivière\2bae5658,fr FRA,FWMF,Crotone,30,1990,7.1,2,0,0,11,20,2,1,4,3,0,0,0,21,11,28,28.2
489,Ricardo Rodríguez\7f78ad23,ch SUI,DF,Torino,27,1992,13.8,1,0,0,12,8,0,10,24,15,0,0,0,87,18,13,58.1
490,Marko Rog\b6b2b820,hr CRO,MF,Cagliari,25,1995,12.9,2,0,0,40,30,0,6,12,25,0,0,0,128,8,14,36.4
491,Rogério\10e7f486,br BRA,DF,Sassuolo,22,1998,20.9,4,0,0,27,29,1,55,25,16,0,0,0,159,19,14,57.6
492,Luis Rojas\11e0904f,cl CHI,MFFW,Crotone,18,2002,1.2,1,0,0,4,0,0,1,4,0,0,0,0,10,2,0,100.0
493,Alessio Romagnoli\3ead85f9,it ITA,DF,Milan,25,1995,21.2,7,0,0,17,12,0,1,14,9,0,1,0,162,58,25,69.9
494,Cristian Romero\a3d94a58,ar ARG,DF,Atalanta,22,1998,28.3,10,0,0,80,36,0,0,81,46,1,0,0,358,112,54,67.5
495,Cristiano Ronaldo\dea698d9,pt POR,FW,Juventus,35,1985,31.1,3,0,0,17,51,31,52,8,3,2,0,0,126,29,21,58.0
496,Marten de Roon\2a1beb34,nl NED,MF,Atalanta,29,1991,33.6,8,1,0,73,24,0,13,69,67,0,0,0,417,74,48,60.7
497,Nicolò Rovella\e58cbfd5,it ITA,MF,Genoa,18,2001,13.2,4,0,0,22,27,0,13,18,16,0,1,0,141,5,13,27.8
498,Amir Rrahmani\4b3e1a38,xk KVX,DF,Napoli,26,1994,12.2,2,0,0,14,8,0,2,8,10,2,0,0,92,28,16,63.6
499,Kevin Rüegg\90573602,ch SUI,DFMF,Hellas Verona,21,1998,2.3,0,0,0,2,1,1,4,1,3,1,0,0,12,2,5,28.6
500,Daniele Rugani\14b8fcdf,it ITA,DF,Cagliari,26,1994,11.1,2,0,0,21,3,0,4,15,13,0,0,0,116,42,19,68.9
501,Matteo Ruggeri\ae9898c5,it ITA,DF,Atalanta,18,2002,2.3,0,0,0,3,0,0,8,4,2,0,0,0,8,4,2,66.7
502,Mário Rui\0b5a292a,pt POR,DF,Napoli,29,1991,18.5,4,0,0,19,44,3,56,29,19,0,0,0,165,11,13,45.8
503,Fabián Ruiz Peña\c0c7ff58,es ESP,MF,Napoli,24,1996,28.5,1,0,0,16,26,1,21,40,40,0,1,0,227,12,10,54.5
504,Alexis Saelemaekers\ee251371,be BEL,FW,Milan,21,1999,22.4,7,1,1,36,39,6,41,28,31,1,0,0,151,7,25,21.9
505,Jacopo Sala\da5a981b,it ITA,DF,Spezia,28,1991,4.2,1,0,0,8,4,0,9,3,5,0,0,0,31,3,5,37.5
506,Eddie Salcedo\0489bb30,it ITA,FWMF,Hellas Verona,18,2001,8.4,3,0,0,13,16,3,11,3,2,1,0,0,49,31,64,32.6
507,Antonio Sanabria\0a447501,py PAR,FW,Torino,24,1996,10.9,2,0,0,21,13,3,5,10,4,0,0,0,39,27,47,36.5
508,Alexis Sánchez\2c0f8e9e,cl CHI,FW,Inter,31,1988,12.7,0,0,0,21,46,10,18,11,10,0,0,0,69,13,11,54.2
509,Alex Sandro\0d82903c,br BRA,DF,Juventus,29,1991,20.6,2,0,0,27,31,0,45,23,27,0,0,1,172,38,27,58.5
510,Siriki Sanogo\ff120e44,ci CIV,MF,Benevento,18,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
511,Nicola Sansone\7eb97a8e,it ITA,FWMF,Bologna,28,1991,13.0,2,0,0,24,46,3,22,9,14,0,0,0,79,6,25,19.4
512,Federico Santander\df85d472,py PAR,FW,Bologna,29,1991,0.4,0,0,0,2,2,0,1,0,0,0,0,0,5,2,2,50.0
513,Davide Santon\88c89891,it ITA,DF,Roma,29,1991,6.5,3,0,0,11,3,1,16,6,4,0,0,0,36,4,3,57.1
514,Samir Santos\92b4758e,br BRA,DF,Udinese,25,1994,24.6,6,0,0,49,37,3,17,40,34,0,0,0,175,54,33,62.1
515,Riccardo Saponara\3bb7af3b,it ITA,FWMF,Fiorentina,28,1991,0.6,0,0,0,1,2,0,0,0,1,0,0,0,3,1,1,50.0
516,Riccardo Saponara\3bb7af3b,it ITA,FWMF,Spezia,28,1991,4.3,2,1,1,3,19,2,5,3,2,0,0,0,27,7,6,53.8
517,Marco Sau\1ad1f50d,it ITA,MFFW,Benevento,32,1987,8.7,1,1,0,11,20,1,16,8,3,1,0,0,50,8,18,30.8
518,Gianluca Scamacca\8790f988,it ITA,FW,Genoa,21,1999,15.0,1,0,0,35,18,10,13,8,11,0,0,1,77,43,48,47.3
519,Nicolás Schiappacasse\afe31d55,uy URU,MF,Sassuolo,21,1999,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
520,Pasquale Schiattarella\bd84fc61,it ITA,MF,Benevento,33,1987,25.0,13,1,0,39,57,1,6,23,35,0,0,0,295,12,8,60.0
521,Jerdy Schouten\2cfae697,nl NED,MF,Bologna,23,1997,27.9,8,1,0,58,34,1,7,79,40,0,1,0,342,42,37,53.2
522,Matteo Scozzarella\ea164f99,it ITA,MF,Parma,32,1988,1.7,1,0,0,3,1,0,4,6,1,0,0,0,8,0,0,
523,Simone Scuffet\41bd99ea,it ITA,GK,Udinese,24,1996,1.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
524,Jacopo Segre\3cb132e6,it ITA,MF,Torino,23,1997,2.1,1,0,0,3,9,1,0,0,5,0,0,0,18,2,3,40.0
525,Léo Sena\1de40dae,br BRA,MF,Spezia,24,1995,9.8,0,0,0,10,71,0,7,13,15,0,0,0,105,6,12,33.3
526,Stefano Sensi\b70bde8f,it ITA,MF,Inter,24,1995,6.7,1,1,0,16,16,0,9,10,10,0,0,0,55,1,3,25.0
527,Luigi Sepe\343f753a,it ITA,GK,Parma,29,1991,36.0,0,0,0,0,3,0,0,0,0,0,0,0,162,0,0,
528,Stephan El Shaarawy\d3aaad90,it ITA,FWMF,Roma,27,1992,6.4,1,0,0,8,12,1,10,5,2,0,0,0,41,2,8,20.0
529,Eldor Shomurodov\57469b2d,uz UZB,FW,Genoa,25,1995,18.6,1,0,0,45,26,11,14,7,17,0,0,0,94,60,112,34.9
530,Luca Siligardi\1cac99dc,it ITA,FWMF,Parma,32,1988,0.4,0,0,0,0,0,0,1,0,1,0,0,0,5,0,0,
531,Luca Siligardi\1cac99dc,it ITA,MF,Crotone,32,1988,0.5,0,0,0,0,1,0,0,0,2,0,0,0,6,0,1,0.0
532,Adrien Silva\d6f88a1d,pt POR,MF,Sampdoria,31,1989,17.8,8,1,1,44,29,0,9,34,26,0,2,0,193,10,20,33.3
533,Marco Silvestri\0d422df7,it ITA,GK,Hellas Verona,29,1991,34.0,1,0,0,2,3,0,0,0,0,0,2,1,176,0,0,
534,Giovanni Simeone\343c0d52,ar ARG,FW,Cagliari,25,1995,19.3,1,0,0,26,28,18,9,15,15,0,0,0,73,24,81,22.9
535,Wilfried Singo\8b609c34,ci CIV,DF,Torino,19,2000,20.6,4,1,1,29,53,2,60,34,17,1,0,0,178,43,31,58.1
536,Salvatore Sirigu\10dc46f0,it ITA,GK,Torino,33,1987,32.0,0,0,0,1,2,0,0,0,0,0,1,1,133,0,0,
537,Łukasz Skorupski\ab4449d6,pl POL,GK,Bologna,29,1991,28.0,1,0,0,0,1,1,0,0,0,0,0,0,128,0,0,
538,Andreas Skov Olsen\c50cee19,dk DEN,FWDF,Bologna,20,1999,13.1,1,0,0,12,14,2,39,4,10,0,0,0,83,8,10,44.4
539,Milan Škriniar\30f5ffa9,sk SVK,DF,Inter,25,1995,30.9,1,0,0,36,31,0,3,27,28,0,0,0,260,38,35,52.1
540,Chris Smalling\b6964eb6,eng ENG,DF,Roma,30,1989,12.3,3,0,0,17,6,1,0,22,7,0,0,0,113,32,14,69.6
541,Simon Sohm\a5f458d9,ch SUI,MF,Parma,19,2001,10.0,1,0,0,11,6,2,2,3,11,0,0,0,76,11,6,64.7
542,Roberto Soriano\9d4c45d6,it ITA,MF,Bologna,29,1991,36.1,5,0,0,86,59,3,28,27,32,2,0,0,213,39,67,36.8
543,Riccardo Sottil\94816803,it ITA,MFFW,Cagliari,21,1999,13.2,3,0,0,20,40,1,30,4,8,0,0,0,99,5,15,25.0
544,Adama Soumaoro\7b075c75,fr FRA,DF,Bologna,28,1992,19.5,4,0,0,37,20,0,0,32,16,0,3,0,184,70,18,79.5
545,Leonardo Spinazzola\3626daea,it ITA,DF,Roma,27,1993,23.6,0,0,0,8,11,2,92,31,5,0,0,1,197,10,5,66.7
546,Marco Sportiello\ac4003af,it ITA,GK,Atalanta,28,1992,14.0,0,0,0,0,1,0,0,0,1,0,0,0,69,0,1,0.0
547,Mattia Sprocati\bdd0692f,it ITA,FW,Parma,27,1993,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
548,Thomas Strakosha\339fe0e8,al ALB,GK,Lazio,25,1995,9.0,1,0,0,0,2,0,0,0,1,0,0,0,47,0,0,
549,Kevin Strootman\ef2e5e1a,nl NED,MF,Genoa,30,1990,14.6,7,0,0,29,15,1,15,28,27,0,0,0,117,15,18,45.5
550,Jens Stryger Larsen\f91e81c9,dk DEN,DF,Udinese,29,1991,29.3,0,0,0,17,17,4,53,29,15,0,1,0,186,22,38,36.7
551,Stefano Sturaro\2334478a,it ITA,MF,Hellas Verona,27,1993,4.7,5,0,0,20,7,0,4,2,5,0,0,0,40,9,9,50.0
552,Stefano Sturaro\2334478a,it ITA,MF,Genoa,27,1993,4.9,1,0,0,15,13,2,7,2,7,0,0,0,59,6,14,30.0
553,Bosko Sutalo\1d0bb7e4,hr CRO,DF,Atalanta,20,2000,2.6,0,0,0,3,6,0,2,2,5,0,0,0,29,14,8,63.6
554,Mattias Svanberg\92d83c27,se SWE,MF,Bologna,21,1999,20.6,8,1,1,47,45,0,3,36,18,0,0,0,173,19,20,48.7
555,Wojciech Szczęsny\01b8a2b2,pl POL,GK,Juventus,30,1990,29.7,0,0,0,0,1,0,0,0,0,0,0,0,134,0,0,
556,Adrien Tameze\8da74c05,cm CMR,MF,Hellas Verona,26,1994,25.6,6,0,0,37,33,2,16,35,41,0,1,0,299,47,51,48.0
557,Ciprian Tătărușanu\b056e3da,ro ROU,GK,Milan,34,1986,1.0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,
558,Andrés Tello\5f951ef1,co COL,MFDF,Benevento,23,1996,4.6,3,0,0,7,4,0,6,7,8,0,0,0,38,14,10,58.3
559,Hidde ter Avest\18f9dbd0,nl NED,DF,Udinese,23,1997,3.9,0,0,0,4,2,1,13,0,3,0,0,0,33,1,4,20.0
560,Pietro Terracciano\e1b0a70d,it ITA,GK,Fiorentina,30,1990,3.0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,
561,Claudio Terzi\5570e6fb,it ITA,DF,Spezia,36,1984,20.8,9,1,1,25,17,2,5,35,14,0,2,0,193,45,28,61.6
562,Morten Thorsby\d1b49282,no NOR,MF,Sampdoria,24,1996,29.4,10,0,0,82,30,2,8,21,58,0,2,0,257,156,135,53.6
563,Jeremy Toljan\a96e5dc0,de GER,DF,Sassuolo,25,1994,16.6,2,0,0,29,14,4,36,17,16,0,0,0,111,4,15,21.1
564,Rafael Tolói\c56dc39e,it ITA,DF,Atalanta,29,1990,28.2,9,0,0,41,15,1,20,38,33,0,2,0,296,57,21,73.1
565,Takehiro Tomiyasu\b3af9be1,jp JPN,DF,Bologna,21,1998,30.2,4,0,0,32,18,3,23,51,29,0,0,1,278,106,58,64.6
566,Fikayo Tomori\7edfbb8a,eng ENG,DF,Milan,22,1997,16.3,0,0,0,16,4,0,0,21,15,0,0,0,132,30,24,55.6
567,Sandro Tonali\0db169ae,it ITA,MF,Milan,20,2000,14.8,1,1,0,22,17,0,11,20,14,0,0,0,161,6,10,37.5
568,Lorenzo Tonelli\8cc29864,it ITA,DF,Sampdoria,30,1990,19.8,11,0,0,33,30,1,0,18,22,0,1,0,202,50,34,59.5
569,Ernesto Torregrossa\bf39bdec,it ITA,FW,Sampdoria,28,1992,1.9,0,0,0,10,1,3,0,1,1,0,0,0,11,5,9,35.7
570,Mattéo Tramoni\2e0ae188,fr FRA,FWMF,Cagliari,20,2000,0.8,1,0,0,1,2,0,0,1,2,0,0,0,10,0,2,0.0
571,Chaka Traorè\ee6e2b92,ci CIV,FWMF,Parma,15,2004,0.2,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,100.0
572,Alessandro Tripaldelli\4571fa88,it ITA,DF,Cagliari,21,1999,3.3,1,0,0,8,4,0,8,4,4,0,0,0,22,7,8,46.7
573,Alessandro Tuia\26c54058,it ITA,DF,Benevento,30,1990,19.6,6,0,0,29,12,0,7,30,30,0,2,0,120,28,15,65.1
574,Ľubomír Tupta\b02af64f,sk SVK,MF,Hellas Verona,22,1998,0.6,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,50.0
575,Iyenoma Udogie\7cd520e8,it ITA,DFMF,Hellas Verona,17,2002,1.9,1,0,0,7,5,1,0,3,4,0,0,0,22,3,5,37.5
576,Samir Ujkani\96640846,xk KVX,GK,Torino,32,1988,1.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
577,Kacper Urbanski\2d9d9e42,pl POL,MF,Bologna,15,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
578,Lautaro Valenti\55db5c36,ar ARG,DF,Parma,21,1999,5.5,0,0,0,6,7,0,2,15,5,0,0,0,35,6,0,100.0
579,Borja Valero\0e21fc3c,es ESP,MFFW,Fiorentina,35,1985,5.5,3,0,0,12,16,1,1,7,7,0,0,0,54,2,6,25.0
580,Denis Vavro\08990838,sk SVK,DF,Lazio,24,1996,0.4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.0
581,Matías Vecino\44ac04e9,uy URU,MF,Inter,28,1991,3.1,0,0,0,4,2,0,2,4,1,0,0,0,9,2,5,28.6
582,Miguel Veloso\ab1ca213,pt POR,MF,Hellas Verona,34,1986,14.6,1,0,0,24,13,0,14,15,15,0,0,0,204,28,18,60.9
583,Lorenzo Venuti\983ff2c7,it ITA,DF,Fiorentina,25,1995,19.5,3,0,0,10,28,1,48,16,18,0,0,1,116,9,13,40.9
584,Daniele Verde\d3298c99,it ITA,FW,Spezia,24,1996,10.9,1,0,0,1,13,2,30,8,3,0,0,0,53,0,0,
585,Simone Verdi\0375723e,it ITA,MFFW,Torino,28,1992,18.0,6,0,0,25,31,5,67,13,15,0,0,0,107,4,17,19.0
586,Jordan Veretout\4a56052c,fr FRA,MF,Roma,27,1993,22.8,4,0,0,34,14,2,25,12,24,0,1,0,166,15,15,50.0
587,Edoardo Vergani\2873973b,it ITA,FW,Bologna,19,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
588,Valerio Verre\33ecf462,it ITA,MF,Sampdoria,26,1994,11.1,3,0,0,29,25,1,10,9,9,0,0,0,80,15,28,34.9
589,Guglielmo Vicario\77d6fd4d,it ITA,GK,Cagliari,23,1996,4.0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,
590,Arturo Vidal\67cdbc0e,cl CHI,MF,Inter,33,1987,12.6,3,0,0,30,21,0,12,18,23,0,1,0,139,22,16,57.9
591,Ronaldo Vieira\75e60d75,gw GNB,MFDF,Hellas Verona,22,1998,2.5,1,0,0,6,4,0,0,0,1,0,0,0,38,6,3,66.7
592,Luca Vignali\c1e8e74e,it ITA,DF,Spezia,24,1996,17.7,4,1,0,18,29,1,23,44,10,0,0,0,164,33,16,67.3
593,Emanuel Vignato\ec5dae45,it ITA,FWMF,Bologna,19,2000,13.4,4,0,0,15,13,2,36,12,11,0,0,0,113,3,18,14.3
594,Gonzalo Villar\bdc74a8f,es ESP,MF,Roma,22,1998,20.7,7,0,0,59,55,0,9,21,32,0,1,0,191,27,20,57.4
595,Nicolas Viola\45392b06,it ITA,MF,Benevento,30,1989,11.5,1,0,0,16,24,0,14,16,10,0,0,0,121,8,13,38.1
596,Dušan Vlahović\79443529,rs SRB,FW,Fiorentina,20,2000,32.5,1,0,0,55,78,26,15,12,5,2,0,0,115,113,154,42.3
597,Mërgim Vojvoda\be2706c0,xk KVX,DF,Torino,25,1995,15.1,4,0,0,13,9,0,56,18,13,0,1,0,101,10,9,52.6
598,Stefan de Vrij\d0d8dd44,nl NED,DF,Inter,28,1992,30.4,2,0,0,23,11,0,2,40,16,0,0,0,252,89,39,69.5
599,Giacomo Vrioni\bf4d31d3,al ALB,MF,Juventus,21,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
600,Miloš Vulić\5944af8f,rs SRB,MF,Crotone,23,1996,14.5,2,0,0,13,37,1,16,9,11,0,0,0,116,17,14,54.8
601,Walace\26db8853,br BRA,MF,Udinese,25,1995,22.8,4,0,0,34,33,1,4,41,45,0,0,0,232,13,16,44.8
602,Sebastian Walukiewicz\217875a4,pl POL,DF,Cagliari,20,2000,18.0,1,0,0,19,5,0,1,22,14,0,0,0,144,23,21,52.3
603,Maya Yoshida\caffaf5a,jp JPN,DF,Sampdoria,31,1988,25.3,5,0,0,19,20,0,0,42,15,0,0,0,259,60,27,69.0
604,Ashley Young\be927d03,eng ENG,DF,Inter,35,1985,15.8,4,0,0,16,18,3,36,9,9,0,1,0,83,5,8,38.5
605,Mattia Zaccagni\d85c238b,it ITA,MFFW,Hellas Verona,25,1995,29.0,6,0,0,40,122,11,71,33,24,1,0,0,195,53,62,46.1
606,Vasilios Zagaritis\b4a3d61a,gr GRE,DF,Parma,19,2001,0.7,0,0,0,0,1,1,5,1,1,0,0,0,7,0,0,
607,Miha Zajc\83e4643e,si SVN,MF,Genoa,26,1994,20.7,4,0,0,26,34,4,19,26,24,0,0,0,171,16,31,34.0
608,Nicola Zalewski\45191c29,pl POL,MF,Roma,18,2002,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
609,Niccolò Zanellato\741e058f,it ITA,MF,Crotone,22,1998,18.2,3,0,0,41,36,1,8,12,21,0,0,0,160,27,21,56.3
610,Cristián Zapata\b1deecf8,co COL,DF,Genoa,33,1986,10.8,2,0,0,8,5,0,0,16,16,0,1,0,67,30,10,75.0
611,Duván Zapata\d3de9af0,co COL,FW,Atalanta,29,1991,26.4,0,0,0,33,56,21,45,10,6,1,0,0,97,40,78,33.9
612,Gabriele Zappa\ca3db240,it ITA,DF,Cagliari,20,1999,26.6,3,0,0,26,11,1,69,26,23,0,0,0,199,12,35,25.5
613,Davide Zappacosta\7fe90ccd,it ITA,DF,Genoa,28,1992,22.7,3,0,0,24,20,8,67,16,19,0,0,0,153,12,17,41.4
614,Simone Zaza\9592289a,it ITA,FW,Torino,29,1991,16.6,4,0,0,42,33,14,7,5,8,0,0,0,65,38,71,34.9
615,Marvin Zeegelaar\8abd0c03,nl NED,DF,Udinese,29,1990,19.3,6,0,0,42,8,4,34,14,26,0,1,0,134,32,26,55.2
616,Piotr Zieliński\a5296e55,pl POL,MF,Napoli,26,1994,28.0,2,0,0,16,56,7,45,20,15,0,0,0,154,4,13,23.5
617,Joshua Zirkzee\028e70b9,nl NED,FWMF,Parma,19,2001,1.3,0,0,0,4,1,0,0,0,2,0,0,0,11,1,12,7.7
618,Jeroen Zoet\cc1a0c57,nl NED,GK,Spezia,29,1991,6.7,1,0,0,2,1,0,0,0,0,0,1,0,47,0,0,
619,Filip Đuričić\eccbe56a,rs SRB,MFFW,Sassuolo,28,1992,23.1,5,0,0,56,51,5,13,8,22,0,0,0,145,24,34,41.4
