Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
382,Nemanja Radonjić\0630eb63,rs SRB,FWDF,Hertha BSC,24,1996,6.8,1,0,0,8,5,4,23,4,5,0,0,0,46,3,4,42.9
383,Benito Raman\867501bf,be BEL,FWMF,Schalke 04,25,1994,13.8,2,0,0,21,14,5,15,9,12,0,0,0,105,10,14,41.7
384,Milot Rashica\6c6a3300,xk KVX,FWMF,Werder Bremen,24,1996,16.2,0,0,0,16,22,4,40,9,10,0,1,0,94,10,36,21.7
385,Daishawn Redan\16b4260e,nl NED,FWMF,Hertha BSC,19,2001,1.1,0,0,0,4,2,0,3,2,0,0,0,0,8,0,5,0.0
386,Reinier\6b21b7b5,br BRA,MFFW,Dortmund,18,2002,2.9,0,0,0,3,5,1,2,3,8,0,0,0,18,4,4,50.0
387,Rocco Reitz\cc971106,de GER,MF,M'Gladbach,18,2002,0.7,1,0,0,3,1,0,0,1,1,0,0,0,15,0,0,
388,Marco Reus\36a3ff67,de GER,MFFW,Dortmund,31,1989,25.3,1,0,0,31,39,10,56,10,30,3,0,0,150,14,29,32.6
389,Elvis Rexhbeçaj\1ae836b1,de GER,MFFW,Köln,22,1997,20.4,4,0,0,27,49,1,28,22,30,0,0,0,162,10,41,19.6
390,Gio Reyna\7fa4e703,us USA,FWMF,Dortmund,17,2002,22.0,1,0,0,27,62,4,33,15,23,1,0,0,131,23,49,31.9
391,Chris Richards\0a3d6d2b,us USA,DF,Hoffenheim,20,2000,10.5,1,0,0,8,6,0,0,13,13,0,0,0,113,25,23,52.1
392,Chris Richards\0a3d6d2b,us USA,DF,Bayern Munich,20,2000,1.0,0,0,0,0,0,0,4,0,1,0,0,0,4,2,3,40.0
393,Marco Richter\f972644c,de GER,FWMF,Augsburg,22,1997,15.7,4,1,1,19,39,7,37,9,9,0,0,0,131,16,37,30.2
394,Marc Roca\da27e268,es ESP,MF,Bayern Munich,23,1996,2.0,1,0,0,8,3,0,2,1,4,0,0,0,18,1,2,33.3
395,Sebastian Rode\e12b0b5b,de GER,MF,Eint Frankfurt,29,1990,18.1,10,0,0,37,23,0,8,43,30,0,0,0,210,26,21,55.3
396,Jérôme Roussillon\13203c45,fr FRA,DF,Wolfsburg,27,1993,13.7,0,0,0,11,15,0,44,13,14,0,0,0,114,12,20,37.5
397,Sebastian Rudy\80f36c88,de GER,DF,Schalke 04,30,1990,2.0,0,0,0,2,1,0,3,0,1,0,0,0,26,5,2,71.4
398,Sebastian Rudy\80f36c88,de GER,MFDF,Hoffenheim,30,1990,18.6,4,0,0,33,17,0,41,8,30,0,0,0,186,16,22,42.1
399,Georginio Rutter\c64c01fc,fr FRA,FW,Hoffenheim,18,2002,2.7,0,0,0,2,6,2,4,1,2,0,0,0,19,11,11,50.0
400,Julian Ryerson\009a4f60,no NOR,DFMF,Union Berlin,22,1997,11.9,2,0,0,12,13,1,15,13,10,0,0,0,102,15,27,35.7
401,Frederik Rønnow\a70b8345,dk DEN,GK,Schalke 04,27,1992,10.5,0,0,0,0,1,0,0,0,0,0,0,1,65,0,0,
402,João Victor Santos Sá\1a1033a1,br BRA,FW,Wolfsburg,26,1994,5.2,0,0,0,7,6,4,3,7,8,0,0,0,50,8,16,33.3
403,Marcel Sabitzer\e280527c,at AUT,MF,RB Leipzig,26,1994,22.5,8,0,0,26,43,7,23,36,27,0,0,0,272,21,21,50.0
404,Roland Sallai\bf075f6b,hu HUN,MFFW,Freiburg,23,1997,18.5,5,0,0,51,55,12,42,10,13,2,0,0,99,38,57,40.0
405,Lazar Samardzic\217c93a1,de GER,MFFW,RB Leipzig,18,2002,2.2,0,0,0,6,3,0,0,5,6,0,0,0,14,1,1,50.0
406,Diadie Samassékou\08593525,ml MLI,MF,Hoffenheim,24,1996,28.5,3,0,0,53,55,0,7,68,45,0,0,0,381,49,59,45.4
407,Jadon Sancho\dbf053da,eng ENG,FWMF,Dortmund,20,2000,22.9,0,0,0,2,26,9,52,14,11,0,0,0,154,5,22,18.5
408,Leroy Sané\2b114be3,de GER,FWMF,Bayern Munich,24,1996,20.1,2,0,0,15,26,6,54,12,21,1,0,0,151,8,19,29.6
409,Salif Sané\791abba1,sn SEN,DF,Schalke 04,29,1990,11.9,5,0,0,16,15,1,3,18,7,0,1,0,151,73,18,80.2
410,Mohamed Sankoh\be625686,nl NED,FW,Stuttgart,16,2003,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0.0
411,Baptiste Santamaria\5e22e2a4,fr FRA,MF,Freiburg,25,1995,24.5,5,0,0,38,35,2,26,49,42,0,0,1,282,56,39,58.9
412,Josh Sargent\a8d4428b,us USA,FWMF,Werder Bremen,20,2000,27.8,7,0,0,38,51,6,12,20,28,0,0,1,166,70,110,38.9
413,Bouna Sarr\1a4b9094,sn SEN,DF,Bayern Munich,28,1992,5.0,1,0,0,12,7,1,11,4,9,0,0,0,57,8,7,53.3
414,Patrik Schick\5d4f7d61,cz CZE,FW,Leverkusen,24,1996,20.7,4,0,0,28,23,7,5,2,8,1,0,0,69,80,78,50.6
415,Sven Schipplock\53eeaf6a,de GER,FWMF,Arminia,31,1988,8.3,4,0,0,40,29,3,10,3,8,0,0,0,56,23,33,41.1
416,Xaver Schlager\8f056768,at AUT,MF,Wolfsburg,22,1997,29.2,7,0,0,57,44,1,10,47,61,1,0,0,381,51,46,52.6
417,Keven Schlotterbeck\f6bdc830,de GER,DF,Freiburg,23,1997,18.4,3,0,0,25,24,0,1,29,12,0,0,1,173,58,37,61.1
418,Nico Schlotterbeck\34e12499,de GER,DF,Union Berlin,20,1999,14.3,4,1,1,22,29,0,6,36,20,0,1,1,139,43,30,58.9
419,Jonathan Schmid\088ca1bd,fr FRA,DFMF,Freiburg,30,1990,26.6,4,0,0,21,21,0,84,22,27,0,0,0,231,22,25,46.8
420,Romano Schmid\220ace7e,at AUT,FWMF,Werder Bremen,20,2000,13.1,2,0,0,16,26,6,15,16,20,1,0,0,136,7,24,22.6
421,Benno Schmitz\ad00b1a8,de GER,DF,Köln,25,1994,4.6,0,0,0,8,7,0,5,8,6,0,0,0,36,6,8,42.9
422,Alessandro Schöpf\106bca06,at AUT,FWMF,Schalke 04,26,1994,10.5,0,0,0,15,15,4,6,7,12,0,0,0,82,7,15,31.8
423,Nico Schulz\fa274d97,de GER,DF,Dortmund,27,1993,6.8,1,0,0,8,6,0,16,14,9,0,0,1,60,6,5,54.5
424,Alexander Schwolow\0d55d942,de GER,GK,Hertha BSC,28,1992,26.0,0,0,0,0,5,0,0,0,0,0,0,0,118,0,0,
425,Christopher Scott\2723ce5d,de GER,FW,Bayern Munich,18,2002,0.4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0
426,Davie Selke\1238a3f9,de GER,FW,Werder Bremen,25,1995,9.0,4,0,0,21,29,9,5,2,2,0,0,0,49,69,72,48.9
427,Suat Serdar\b3325a30,de GER,MF,Schalke 04,23,1997,21.7,3,0,0,31,54,1,8,23,36,1,0,1,203,18,25,41.9
428,Ryan Sessegnon\6aa3e78b,eng ENG,DF,Hoffenheim,20,2000,17.5,4,0,0,35,8,8,53,20,25,0,0,0,152,15,24,38.5
429,Nils Seufert\0da32a38,de GER,MFFW,Arminia,23,1997,3.8,1,0,0,8,5,0,2,2,8,0,0,0,32,4,3,57.1
430,Tim Siersleben\f761c901,de GER,DF,Wolfsburg,20,2000,0.4,0,0,0,0,0,0,0,1,0,0,0,0,5,2,1,66.7
431,André Silva\3effaa34,pt POR,FW,Eint Frankfurt,24,1995,30.7,1,0,0,24,40,29,18,4,4,3,0,0,137,79,125,38.7
432,Jóan Símun Edmundsson\1be390b3,fo FRO,MFFW,Arminia,29,1991,0.6,0,0,0,3,2,0,0,0,1,0,0,0,1,1,3,25.0
433,Daley Sinkgraven\73000a79,nl NED,DF,Leverkusen,25,1995,17.4,4,0,0,16,21,1,19,21,23,0,1,0,202,11,22,33.3
434,Tobias Sippel\0d8a37c2,de GER,GK,M'Gladbach,32,1988,3.8,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,
435,Ellyes Skhiri\c2211709,tn TUN,MF,Köln,25,1995,30.9,5,0,0,47,20,3,4,84,51,0,0,0,362,46,43,51.7
436,Robert Skov\ff98492b,dk DEN,FWDF,Hoffenheim,24,1996,12.9,0,1,0,12,17,5,39,12,15,0,0,0,94,11,27,28.9
437,Steven Skrzybski\58ce23e5,de GER,FWDF,Schalke 04,27,1992,4.7,2,0,0,7,18,2,8,5,6,0,0,0,36,3,7,30.0
438,Yann Sommer\420c18a1,ch SUI,GK,M'Gladbach,31,1988,30.1,1,1,0,1,1,0,0,0,0,0,0,0,139,0,0,
439,Borna Sosa\af0d79a9,hr CRO,DF,Stuttgart,22,1998,22.7,2,0,0,19,13,2,146,23,13,0,1,0,160,22,17,56.4
440,Cebio Soukou\3c4b7820,bj BEN,FWMF,Arminia,27,1992,5.1,2,0,0,8,6,1,2,1,6,0,0,0,37,5,8,38.5
441,Djibril Sow\4c6facae,ch SUI,MF,Eint Frankfurt,23,1997,24.2,6,0,0,51,47,2,4,55,45,0,0,0,258,25,25,50.0
442,Jerry St. Juste\90339309,nl NED,DF,Mainz 05,23,1996,32.0,4,0,0,39,26,1,11,61,45,0,0,1,293,65,66,49.6
443,Benjamin Stambouli\5939baa2,fr FRA,MFDF,Schalke 04,29,1990,21.7,5,0,0,22,19,2,7,61,45,0,0,0,254,42,32,56.8
444,Josip Stanišić\7ed08d5c,hr CRO,DF,Bayern Munich,20,2000,1.0,0,0,0,1,0,0,0,1,1,0,0,0,12,5,3,62.5
445,Niklas Stark\aad48be9,de GER,DFMF,Hertha BSC,25,1995,31.0,2,0,0,43,33,3,5,40,36,0,1,0,282,70,46,60.3
446,Renato Steffen\dd669209,ch SUI,FWMF,Wolfsburg,28,1991,17.4,3,0,0,33,20,4,36,13,15,0,0,0,142,24,28,46.2
447,Pascal Stenzel\99f7e9aa,de GER,DF,Stuttgart,24,1996,14.2,3,1,1,21,5,0,8,18,18,0,1,0,195,10,11,47.6
448,Lars Stindl\7cd6badb,de GER,MFFW,M'Gladbach,31,1988,21.8,6,0,0,45,33,5,8,6,23,0,0,0,153,30,46,39.5
449,Kevin Stöger\e5649a78,at AUT,MFFW,Mainz 05,26,1993,6.0,3,0,0,13,17,1,16,11,10,0,0,0,73,3,6,33.3
450,Tobias Strobl\17780d2b,de GER,MF,Augsburg,30,1990,20.5,4,0,0,19,32,0,7,28,14,0,0,0,218,34,39,46.6
451,Marek Suchý\c5224618,cz CZE,DF,Augsburg,32,1988,3.4,2,0,0,5,3,0,1,1,3,0,0,0,18,7,3,70.0
452,Niklas Süle\e33c06cf,de GER,DF,Bayern Munich,24,1995,16.7,1,0,0,9,5,0,8,21,18,0,0,0,179,33,24,57.9
453,Ádám Szalai\53e07d0b,hu HUN,FW,Mainz 05,32,1987,8.1,1,0,0,22,17,4,7,3,7,0,0,0,54,40,59,40.4
454,Frederik Sørensen\68635c10,dk DEN,DFMF,Köln,28,1992,1.1,2,0,0,4,1,0,0,0,2,0,0,0,14,5,3,62.5
455,Alexander Sørloth\e92cd3f7,no NOR,FW,RB Leipzig,24,1995,16.0,2,0,0,27,10,8,23,5,7,1,0,0,67,88,46,65.7
456,Jonathan Tah\bd142efb,de GER,DF,Leverkusen,24,1996,24.7,3,0,0,29,12,1,3,47,18,0,0,0,315,87,42,67.4
457,Edmond Tapsoba\a73c8f95,bf BFA,DF,Leverkusen,21,1999,29.5,5,0,0,45,12,7,1,49,34,0,0,1,395,77,43,64.2
458,Niklas Tauer\27270af4,de GER,MFDF,Mainz 05,19,2001,0.8,0,0,0,0,1,0,1,0,0,0,0,0,10,4,3,57.1
459,Lino Tempelmann\4e3a947f,de GER,MFDF,Freiburg,21,1999,3.0,2,0,0,5,7,0,3,0,3,0,0,0,50,9,6,60.0
460,Cedric Teuchert\f956479d,de GER,FWMF,Union Berlin,23,1997,8.4,2,0,0,16,14,2,4,11,7,0,0,0,54,10,30,25.0
461,Malick Thiaw\ff5ea0bf,de GER,DF,Schalke 04,18,2001,16.1,5,1,1,29,8,2,1,33,20,0,0,1,124,44,28,61.1
462,Jan Thielmann\fd53759d,de GER,FWMF,Köln,18,2002,11.4,0,0,0,13,8,2,20,8,12,0,0,0,95,14,27,34.1
463,Erik Thommy\df8e7b62,de GER,DFFW,Stuttgart,25,1994,3.5,0,0,0,5,8,0,8,7,0,0,0,0,16,4,3,57.1
464,Marcus Thuram\6f8cd6d0,fr FRA,FW,M'Gladbach,22,1997,19.2,3,1,0,39,45,17,26,20,16,5,0,0,112,65,65,50.0
465,Steffen Tigges\6b8887c2,de GER,FWDF,Dortmund,22,1998,0.6,0,0,0,4,0,0,1,0,3,0,0,0,6,6,2,75.0
466,Guus Til\6e44569a,nl NED,FW,Freiburg,22,1997,1.4,1,0,0,4,1,1,1,1,1,0,0,0,6,2,4,33.3
467,Corentin Tolisso\652d4c37,fr FRA,MF,Bayern Munich,25,1994,8.7,1,1,0,15,15,2,6,3,12,0,0,0,87,16,12,57.1
468,Ömer Toprak\c5fd13e9,tr TUR,DF,Werder Bremen,31,1989,21.6,1,0,0,23,28,2,0,51,13,0,0,0,228,53,18,74.6
469,Jordan Torunarigha\f86cabbd,de GER,DF,Hertha BSC,22,1997,10.8,5,0,0,19,5,0,3,20,7,0,0,0,83,26,17,60.5
470,Almamy Touré\c8c60119,ml MLI,DF,Eint Frankfurt,24,1996,7.8,2,0,0,17,2,6,35,11,13,0,1,0,63,19,19,50.0
471,Lucas Tousart\71ec39ef,fr FRA,MF,Hertha BSC,23,1997,23.2,7,0,0,40,26,1,10,42,36,1,0,0,269,77,45,63.1
472,Ibrahima Traoré\096a77c4,gn GUI,FWDF,M'Gladbach,32,1988,1.1,0,0,0,1,2,1,4,0,1,0,0,0,8,0,0,
473,Kevin Trapp\ce17b5eb,de GER,GK,Eint Frankfurt,30,1990,33.0,0,0,0,0,2,0,0,1,0,0,0,0,179,0,0,
474,Christopher Trimmel\056d2d95,at AUT,DF,Union Berlin,33,1987,28.6,9,0,0,33,12,2,86,58,33,1,0,0,261,33,28,54.1
475,Tuta\35d64857,br BRA,DF,Eint Frankfurt,21,1999,16.2,5,0,0,32,15,0,4,31,14,0,2,1,206,41,32,56.2
476,Dayot Upamecano\d248cd8f,fr FRA,DF,RB Leipzig,21,1998,25.9,6,0,0,34,13,0,3,37,31,0,1,0,368,94,43,68.6
477,Mark Uth\a3ddb1b9,de GER,FWMF,Schalke 04,28,1991,16.6,5,0,0,33,31,10,20,14,19,0,0,0,75,8,20,28.6
478,Ruben Vargas\6ecbddf6,ch SUI,MFFW,Augsburg,21,1998,17.9,2,1,0,30,35,10,16,28,13,0,0,0,140,15,33,31.3
479,Miloš Veljković\a5ae8f8e,rs SRB,DF,Werder Bremen,24,1995,19.1,1,0,0,7,7,0,1,31,16,0,0,0,137,39,46,45.9
480,Michel Vlap\02760e49,nl NED,MFFW,Arminia,23,1997,4.1,0,0,0,3,5,0,4,4,1,0,0,0,27,4,16,20.0
481,Andreas Voglsammer\daa78200,de GER,FWMF,Arminia,28,1992,11.1,1,0,0,13,13,4,21,5,9,0,0,0,60,44,46,48.9
482,Kevin Vogt\1d8e9add,de GER,DF,Hoffenheim,28,1991,20.5,6,0,0,25,16,0,2,11,17,0,2,0,229,28,17,62.2
483,Wout Weghorst\c4e87b8b,nl NED,FW,Wolfsburg,27,1992,32.7,3,0,0,32,31,35,9,6,12,0,0,0,151,121,86,58.5
484,Mitchell Weiser\30c220c3,de GER,DF,Leverkusen,26,1994,2.5,0,0,0,2,5,0,4,2,2,0,0,0,26,3,3,50.0
485,Wendell\f9acca3a,br BRA,DF,Leverkusen,27,1993,16.2,3,0,0,33,18,0,17,40,30,0,0,0,177,16,28,36.4
486,Oscar Wendt\b69261a0,se SWE,DF,M'Gladbach,34,1985,13.9,3,0,0,21,5,2,22,15,5,0,0,0,115,15,22,40.5
487,William\d4d0a9ad,br BRA,FW,Wolfsburg,25,1995,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100.0
488,William\d4d0a9ad,br BRA,DFFW,Schalke 04,25,1995,5.3,2,0,0,5,7,0,7,14,9,0,0,0,38,8,12,40.0
489,Marten Winkler\e0d515ef,de GER,FW,Hertha BSC,17,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
490,Florian Wirtz\e7fcf289,de GER,MF,Leverkusen,17,2003,24.7,1,0,0,27,20,7,13,20,18,0,0,0,193,6,44,12.0
491,Axel Witsel\5dfc6ad5,be BEL,MF,Dortmund,31,1989,12.6,4,0,0,21,22,0,1,15,15,0,0,0,149,20,5,80.0
492,Hannes Wolf\be42a291,at AUT,MFFW,M'Gladbach,21,1999,15.3,2,0,0,38,29,2,5,12,19,0,0,0,140,14,22,38.9
493,Marius Wolf\fa661778,de GER,DFMF,Köln,25,1995,28.3,3,0,0,33,60,7,56,33,18,1,2,0,226,31,51,37.8
494,Nick Woltemade\7ca196eb,de GER,FWMF,Werder Bremen,18,2002,1.6,1,0,0,3,2,0,1,1,1,0,0,0,12,3,7,30.0
495,Jeong Woo-yeong\6190474d,kr KOR,FWMF,Freiburg,20,1999,9.1,0,0,0,14,12,1,13,10,4,0,0,0,63,11,18,37.9
496,Joscha Wosz\80c9e555,de GER,DFFW,RB Leipzig,18,2002,0.4,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,
497,Reinhold Yabo\7dca49f6,de GER,MFFW,Arminia,28,1992,7.2,1,0,0,7,6,5,3,7,7,0,0,0,40,4,10,28.6
498,Amin Younes\228f73ae,de GER,MFFW,Eint Frankfurt,26,1993,15.5,5,0,0,43,29,6,29,17,19,0,0,0,94,1,21,4.5
499,Dan-Axel Zagadou\a4effc55,fr FRA,DF,Dortmund,21,1999,3.1,0,0,0,0,1,0,0,9,1,0,0,0,41,10,3,76.9
500,Denis Zakaria\384d58d9,ch SUI,MFDF,M'Gladbach,23,1996,15.8,5,0,0,26,15,0,3,29,21,0,0,0,118,17,15,53.1
501,Deyovaisio Zeefuik\58a2e9f6,nl NED,DFMF,Hertha BSC,22,1998,10.1,4,1,1,19,18,1,21,8,14,0,1,0,92,44,20,68.8
502,Robin Zentner\5c4bf6ba,de GER,GK,Mainz 05,25,1994,31.0,2,0,0,0,5,0,0,0,0,0,0,0,186,0,1,0.0
503,Ron-Robert Zieler\a0606ae8,de GER,GK,Köln,31,1989,0.6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
504,Joshua Zirkzee\028e70b9,nl NED,FW,Bayern Munich,19,2001,1.0,0,0,0,2,1,1,0,0,0,0,0,0,6,2,3,40.0
505,Steven Zuber\b6a6e0a7,ch SUI,DFMF,Eint Frankfurt,28,1991,6.5,1,0,0,14,13,1,18,2,15,0,0,0,65,1,10,9.1
